order_id,customer_id,product_id,order_date,ship_date,quantity,discount,sales_channel
ORD03513,CUST259,PROD002,2025-02-07,2025-02-09,1,0.05,Online
ORD03514,CUST308,PROD007,2025-02-07,2025-02-13,3,0.05,Mobile App
ORD03515,CUST324,PROD019,2025-02-07,2025-02-09,3,0.15,Retail Store
ORD03516,CUST176,PROD013,2025-02-07,2025-02-12,1,0.0,Retail Store
ORD03517,CUST146,PROD004,2025-02-07,2025-02-10,1,0.0,Mobile App
ORD03518,CUST107,PROD004,2025-02-07,2025-02-08,2,0.15,Mobile App
ORD03519,CUST500,PROD004,2025-02-07,2025-02-10,2,0.0,Retail Store
ORD03520,CUST076,PROD009,2025-02-08,2025-02-10,3,0.05,Online
ORD03521,CUST357,PROD018,2025-02-08,2025-02-10,1,0.0,Mobile App
ORD03522,CUST208,PROD014,2025-02-08,2025-02-14,1,0.05,Mobile App
ORD03523,CUST160,PROD006,2025-02-08,2025-02-09,1,0.2,Online
ORD03524,CUST473,PROD001,2025-02-08,2025-02-10,2,0.1,Online
ORD03525,CUST421,PROD016,2025-02-08,2025-02-13,1,0.05,Retail Store
ORD03526,CUST395,PROD019,2025-02-08,2025-02-10,3,0.05,Mobile App
ORD03527,CUST079,PROD007,2025-02-08,2025-02-09,1,0.1,Online
ORD03528,CUST416,PROD011,2025-02-08,2025-02-11,1,0.05,Mobile App
ORD03529,CUST333,PROD010,2025-02-09,2025-02-11,1,0.0,Mobile App
ORD03530,CUST280,PROD005,2025-02-09,2025-02-11,1,0.2,Online
ORD03531,CUST266,PROD018,2025-02-09,2025-02-15,1,0.05,Retail Store
ORD03532,CUST156,PROD001,2025-02-09,2025-02-12,2,0.05,Mobile App
ORD03533,CUST361,PROD005,2025-02-09,2025-02-11,2,0.0,Retail Store
ORD03534,CUST440,PROD001,2025-02-09,2025-02-11,4,0.2,Mobile App
ORD03535,CUST432,PROD016,2025-02-09,2025-02-14,2,0.0,Retail Store
ORD03536,CUST398,PROD005,2025-02-09,2025-02-11,1,0.15,Online
ORD03537,CUST142,PROD017,2025-02-09,2025-02-12,2,0.05,Online
ORD03538,CUST428,PROD004,2025-02-09,2025-02-11,2,0.0,Retail Store
ORD03539,CUST068,PROD006,2025-02-09,2025-02-13,1,0.0,Online
ORD03540,CUST069,PROD012,2025-02-10,2025-02-16,2,0.2,Online
ORD03541,CUST360,PROD006,2025-02-10,2025-02-14,2,0.0,Online
ORD03542,CUST224,PROD006,2025-02-10,2025-02-15,4,0.0,Online
ORD03543,CUST076,PROD016,2025-02-10,2025-02-13,1,0.0,Mobile App
ORD03544,CUST489,PROD020,2025-02-10,2025-02-13,1,0.0,Mobile App
ORD03545,CUST269,PROD007,2025-02-10,2025-02-12,1,0.2,Mobile App
ORD03546,CUST031,PROD010,2025-02-10,2025-02-11,4,0.05,Retail Store
ORD03547,CUST098,PROD003,2025-02-10,2025-02-11,3,0.15,Online
ORD03548,CUST408,PROD018,2025-02-11,2025-02-13,4,0.2,Online
ORD03549,CUST391,PROD011,2025-02-11,2025-02-15,1,0.0,Retail Store
ORD03550,CUST168,PROD020,2025-02-11,2025-02-16,1,0.05,Mobile App
ORD03551,CUST269,PROD020,2025-02-11,2025-02-14,3,0.15,Retail Store
ORD03552,CUST471,PROD015,2025-02-11,2025-02-17,1,0.0,Online
ORD03553,CUST129,PROD004,2025-02-11,2025-02-15,1,0.0,Mobile App
ORD03554,CUST022,PROD012,2025-02-11,2025-02-13,1,0.1,Retail Store
ORD03555,CUST135,PROD011,2025-02-11,2025-02-15,1,0.0,Retail Store
ORD03556,CUST067,PROD020,2025-02-11,2025-02-15,2,0.15,Online
ORD03557,CUST277,PROD013,2025-02-11,2025-02-17,1,0.0,Mobile App
ORD03558,CUST497,PROD018,2025-02-12,2025-02-15,1,0.0,Online
ORD03559,CUST052,PROD015,2025-02-12,2025-02-15,2,0.0,Mobile App
ORD03560,CUST031,PROD014,2025-02-12,2025-02-16,1,0.0,Retail Store
ORD03561,CUST394,PROD018,2025-02-12,2025-02-16,1,0.0,Mobile App
ORD03562,CUST449,PROD018,2025-02-12,2025-02-16,1,0.1,Retail Store
ORD03563,CUST130,PROD016,2025-02-12,2025-02-16,2,0.0,Online
ORD03564,CUST069,PROD014,2025-02-12,2025-02-13,1,0.2,Mobile App
ORD03565,CUST082,PROD019,2025-02-12,2025-02-13,1,0.2,Mobile App
ORD03566,CUST122,PROD019,2025-02-12,2025-02-18,1,0.0,Retail Store
ORD03567,CUST137,PROD018,2025-02-13,2025-02-18,2,0.0,Retail Store
ORD03568,CUST067,PROD002,2025-02-13,2025-02-15,1,0.0,Mobile App
ORD03569,CUST388,PROD016,2025-02-13,2025-02-14,2,0.0,Retail Store
ORD03570,CUST333,PROD006,2025-02-13,2025-02-17,1,0.0,Retail Store
ORD03571,CUST224,PROD017,2025-02-13,2025-02-15,1,0.0,Retail Store
ORD03572,CUST386,PROD012,2025-02-13,2025-02-14,1,0.0,Mobile App
ORD03573,CUST486,PROD017,2025-02-13,2025-02-14,2,0.0,Mobile App
ORD03574,CUST166,PROD003,2025-02-13,2025-02-14,1,0.2,Online
ORD03575,CUST162,PROD017,2025-02-13,2025-02-17,2,0.0,Online
ORD03576,CUST019,PROD016,2025-02-13,2025-02-17,1,0.15,Retail Store
ORD03577,CUST138,PROD019,2025-02-14,2025-02-20,3,0.1,Retail Store
ORD03578,CUST396,PROD020,2025-02-14,2025-02-17,1,0.05,Mobile App
ORD03579,CUST329,PROD012,2025-02-14,2025-02-17,1,0.1,Retail Store
ORD03580,CUST384,PROD003,2025-02-14,2025-02-18,1,0.0,Mobile App
ORD03581,CUST015,PROD004,2025-02-14,2025-02-20,1,0.1,Mobile App
ORD03582,CUST373,PROD018,2025-02-14,2025-02-18,1,0.0,Mobile App
ORD03583,CUST233,PROD006,2025-02-15,2025-02-17,1,0.1,Mobile App
ORD03584,CUST153,PROD019,2025-02-15,2025-02-17,2,0.0,Retail Store
ORD03585,CUST404,PROD014,2025-02-15,2025-02-19,1,0.0,Retail Store
ORD03586,CUST103,PROD014,2025-02-15,2025-02-18,2,0.05,Retail Store
ORD03587,CUST275,PROD005,2025-02-15,2025-02-20,1,0.15,Retail Store
ORD03588,CUST218,PROD015,2025-02-15,2025-02-21,1,0.0,Mobile App
ORD03589,CUST215,PROD016,2025-02-15,2025-02-18,2,0.2,Retail Store
ORD03590,CUST323,PROD014,2025-02-15,2025-02-21,1,0.1,Online
ORD03591,CUST388,PROD019,2025-02-15,2025-02-17,1,0.05,Retail Store
ORD03592,CUST126,PROD002,2025-02-15,2025-02-19,1,0.0,Online
ORD03593,CUST089,PROD001,2025-02-15,2025-02-21,1,0.05,Online
ORD03594,CUST182,PROD005,2025-02-15,2025-02-21,1,0.15,Mobile App
ORD03595,CUST090,PROD019,2025-02-15,2025-02-18,1,0.0,Mobile App
ORD03596,CUST180,PROD006,2025-02-15,2025-02-18,1,0.05,Mobile App
ORD03597,CUST286,PROD006,2025-02-16,2025-02-21,3,0.1,Online
ORD03598,CUST299,PROD006,2025-02-16,2025-02-21,2,0.1,Retail Store
ORD03599,CUST190,PROD017,2025-02-16,2025-02-21,1,0.2,Mobile App
ORD03600,CUST312,PROD009,2025-02-16,2025-02-21,3,0.05,Mobile App
ORD03601,CUST330,PROD013,2025-02-16,2025-02-18,1,0.05,Retail Store
ORD03602,CUST312,PROD019,2025-02-16,2025-02-18,1,0.0,Online
ORD03603,CUST351,PROD017,2025-02-16,2025-02-18,3,0.0,Retail Store
ORD03604,CUST429,PROD018,2025-02-17,2025-02-22,1,0.0,Mobile App
ORD03605,CUST314,PROD017,2025-02-17,2025-02-19,3,0.0,Mobile App
ORD03606,CUST153,PROD004,2025-02-17,2025-02-18,1,0.05,Online
ORD03607,CUST105,PROD010,2025-02-17,2025-02-23,1,0.2,Mobile App
ORD03608,CUST069,PROD012,2025-02-17,2025-02-20,4,0.1,Mobile App
ORD03609,CUST410,PROD004,2025-02-18,2025-02-23,1,0.2,Retail Store
ORD03610,CUST092,PROD009,2025-02-18,2025-02-23,1,0.1,Mobile App
ORD03611,CUST341,PROD004,2025-02-18,2025-02-23,1,0.15,Mobile App
ORD03612,CUST088,PROD016,2025-02-19,2025-02-23,1,0.1,Online
ORD03613,CUST415,PROD012,2025-02-19,2025-02-24,1,0.0,Retail Store
ORD03614,CUST358,PROD004,2025-02-19,2025-02-20,2,0.2,Retail Store
ORD03615,CUST302,PROD007,2025-02-19,2025-02-23,2,0.0,Online
ORD03616,CUST097,PROD019,2025-02-19,2025-02-23,4,0.05,Retail Store
ORD03617,CUST271,PROD016,2025-02-19,2025-02-20,1,0.15,Mobile App
ORD03618,CUST158,PROD006,2025-02-19,2025-02-25,1,0.15,Mobile App
ORD03619,CUST451,PROD006,2025-02-19,2025-02-23,2,0.15,Online
ORD03620,CUST043,PROD010,2025-02-19,2025-02-20,1,0.1,Retail Store
ORD03621,CUST282,PROD005,2025-02-19,2025-02-24,2,0.1,Retail Store
ORD03622,CUST388,PROD004,2025-02-19,2025-02-23,1,0.15,Online
ORD03623,CUST460,PROD008,2025-02-19,2025-02-20,1,0.0,Mobile App
ORD03624,CUST001,PROD004,2025-02-19,2025-02-24,1,0.0,Retail Store
ORD03625,CUST472,PROD010,2025-02-19,2025-02-21,1,0.0,Mobile App
ORD03626,CUST482,PROD001,2025-02-19,2025-02-23,1,0.0,Retail Store
ORD03627,CUST203,PROD007,2025-02-20,2025-02-26,1,0.0,Retail Store
ORD03628,CUST311,PROD002,2025-02-20,2025-02-26,2,0.2,Mobile App
ORD03629,CUST018,PROD001,2025-02-20,2025-02-23,1,0.05,Mobile App
ORD03630,CUST138,PROD020,2025-02-20,2025-02-23,2,0.0,Mobile App
ORD03631,CUST057,PROD018,2025-02-20,2025-02-21,1,0.0,Mobile App
ORD03632,CUST438,PROD014,2025-02-20,2025-02-26,1,0.0,Retail Store
ORD03633,CUST017,PROD001,2025-02-20,2025-02-22,1,0.15,Online
ORD03634,CUST261,PROD011,2025-02-20,2025-02-25,1,0.1,Retail Store
ORD03635,CUST104,PROD017,2025-02-20,2025-02-25,4,0.0,Retail Store
ORD03636,CUST455,PROD013,2025-02-20,2025-02-25,3,0.0,Online
ORD03637,CUST207,PROD015,2025-02-20,2025-02-23,1,0.1,Retail Store
ORD03638,CUST466,PROD013,2025-02-20,2025-02-24,1,0.15,Online
ORD03639,CUST351,PROD017,2025-02-20,2025-02-23,1,0.15,Retail Store
ORD03640,CUST430,PROD002,2025-02-20,2025-02-26,1,0.2,Online
ORD03641,CUST094,PROD009,2025-02-20,2025-02-22,2,0.0,Mobile App
ORD03642,CUST377,PROD005,2025-02-21,2025-02-22,1,0.2,Retail Store
ORD03643,CUST451,PROD005,2025-02-21,2025-02-24,1,0.2,Retail Store
ORD03644,CUST268,PROD004,2025-02-21,2025-02-26,1,0.1,Retail Store
ORD03645,CUST264,PROD008,2025-02-21,2025-02-22,2,0.0,Online
ORD03646,CUST342,PROD010,2025-02-21,2025-02-24,1,0.0,Mobile App
ORD03647,CUST267,PROD018,2025-02-21,2025-02-27,1,0.0,Retail Store
ORD03648,CUST116,PROD018,2025-02-21,2025-02-24,4,0.05,Online
ORD03649,CUST165,PROD001,2025-02-21,2025-02-23,2,0.0,Retail Store
ORD03650,CUST079,PROD010,2025-02-21,2025-02-27,1,0.1,Mobile App
ORD03651,CUST120,PROD016,2025-02-21,2025-02-27,3,0.15,Online
ORD03652,CUST261,PROD008,2025-02-21,2025-02-22,2,0.0,Retail Store
ORD03653,CUST436,PROD007,2025-02-21,2025-02-26,1,0.0,Retail Store
ORD03654,CUST136,PROD005,2025-02-22,2025-02-27,1,0.0,Retail Store
ORD03655,CUST272,PROD012,2025-02-22,2025-02-26,2,0.15,Online
ORD03656,CUST322,PROD020,2025-02-22,2025-02-28,1,0.1,Mobile App
ORD03657,CUST136,PROD014,2025-02-22,2025-02-23,1,0.0,Retail Store
ORD03658,CUST121,PROD007,2025-02-22,2025-02-27,1,0.0,Online
ORD03659,CUST385,PROD013,2025-02-22,2025-02-27,1,0.2,Retail Store
ORD03660,CUST349,PROD011,2025-02-22,2025-02-23,1,0.1,Mobile App
ORD03661,CUST053,PROD015,2025-02-22,2025-02-25,2,0.2,Retail Store
ORD03662,CUST316,PROD014,2025-02-22,2025-02-23,3,0.05,Retail Store
ORD03663,CUST417,PROD014,2025-02-22,2025-02-27,1,0.15,Mobile App
ORD03664,CUST434,PROD003,2025-02-22,2025-02-28,1,0.0,Retail Store
ORD03665,CUST474,PROD011,2025-02-23,2025-02-26,4,0.05,Online
ORD03666,CUST012,PROD008,2025-02-23,2025-02-27,2,0.1,Online
ORD03667,CUST341,PROD020,2025-02-23,2025-02-27,1,0.05,Mobile App
ORD03668,CUST046,PROD020,2025-02-23,2025-02-27,4,0.0,Mobile App
ORD03669,CUST158,PROD015,2025-02-23,2025-02-25,1,0.0,Retail Store
ORD03670,CUST354,PROD012,2025-02-23,2025-02-27,3,0.0,Mobile App
ORD03671,CUST244,PROD015,2025-02-23,2025-02-27,1,0.1,Online
ORD03672,CUST471,PROD010,2025-02-23,2025-02-26,1,0.0,Online
ORD03673,CUST078,PROD001,2025-02-23,2025-02-24,1,0.0,Retail Store
ORD03674,CUST474,PROD015,2025-02-23,2025-02-27,2,0.0,Online
ORD03675,CUST343,PROD006,2025-02-23,2025-02-24,1,0.05,Online
ORD03676,CUST105,PROD009,2025-02-23,2025-03-01,1,0.2,Mobile App
ORD03677,CUST185,PROD007,2025-02-23,2025-02-28,1,0.0,Mobile App
ORD03678,CUST107,PROD008,2025-02-24,2025-03-01,3,0.1,Mobile App
ORD03679,CUST036,PROD004,2025-02-24,2025-03-02,1,0.0,Mobile App
ORD03680,CUST483,PROD006,2025-02-24,2025-03-01,2,0.2,Retail Store
ORD03681,CUST111,PROD013,2025-02-24,2025-03-01,2,0.0,Mobile App
ORD03682,CUST082,PROD019,2025-02-24,2025-03-01,2,0.0,Retail Store
ORD03683,CUST499,PROD014,2025-02-24,2025-02-26,2,0.1,Online
ORD03684,CUST177,PROD001,2025-02-25,2025-02-26,1,0.15,Retail Store
ORD03685,CUST451,PROD014,2025-02-25,2025-02-28,1,0.2,Retail Store
ORD03686,CUST177,PROD012,2025-02-25,2025-02-28,1,0.0,Online
ORD03687,CUST268,PROD015,2025-02-25,2025-02-27,3,0.1,Retail Store
ORD03688,CUST081,PROD004,2025-02-25,2025-03-01,1,0.2,Mobile App
ORD03689,CUST150,PROD009,2025-02-25,2025-03-01,1,0.0,Online
ORD03690,CUST322,PROD005,2025-02-25,2025-03-02,2,0.2,Online
ORD03691,CUST191,PROD016,2025-02-25,2025-02-28,3,0.0,Online
ORD03692,CUST499,PROD019,2025-02-25,2025-03-02,1,0.0,Retail Store
ORD03693,CUST237,PROD019,2025-02-25,2025-03-01,2,0.2,Mobile App
ORD03694,CUST443,PROD005,2025-02-25,2025-03-01,4,0.15,Retail Store
ORD03695,CUST356,PROD008,2025-02-25,2025-02-28,1,0.1,Mobile App
ORD03696,CUST350,PROD011,2025-02-25,2025-03-01,1,0.05,Retail Store
ORD03697,CUST453,PROD009,2025-02-25,2025-03-03,1,0.1,Mobile App
ORD03698,CUST467,PROD010,2025-02-26,2025-02-27,2,0.0,Online
ORD03699,CUST003,PROD011,2025-02-26,2025-03-02,2,0.0,Retail Store
ORD03700,CUST025,PROD001,2025-02-26,2025-02-28,2,0.0,Online
ORD03701,CUST350,PROD009,2025-02-26,2025-03-04,1,0.0,Retail Store
ORD03702,CUST215,PROD005,2025-02-26,2025-03-04,1,0.1,Retail Store
ORD03703,CUST426,PROD015,2025-02-26,2025-02-28,4,0.1,Online
ORD03704,CUST256,PROD009,2025-02-26,2025-03-01,2,0.0,Online
ORD03705,CUST060,PROD020,2025-02-26,2025-03-02,1,0.0,Online
ORD03706,CUST460,PROD017,2025-02-26,2025-03-04,3,0.05,Retail Store
ORD03707,CUST281,PROD010,2025-02-26,2025-03-02,1,0.0,Mobile App
ORD03708,CUST204,PROD007,2025-02-27,2025-03-04,2,0.05,Online
ORD03709,CUST070,PROD013,2025-02-27,2025-03-02,1,0.0,Mobile App
ORD03710,CUST033,PROD017,2025-02-27,2025-03-05,1,0.0,Online
ORD03711,CUST177,PROD018,2025-02-27,2025-03-04,1,0.0,Mobile App
ORD03712,CUST017,PROD009,2025-02-27,2025-02-28,1,0.0,Mobile App
ORD03713,CUST166,PROD019,2025-02-27,2025-02-28,1,0.0,Online
ORD03714,CUST206,PROD019,2025-02-27,2025-03-01,2,0.1,Online
ORD03715,CUST359,PROD014,2025-02-28,2025-03-05,1,0.2,Retail Store
ORD03716,CUST136,PROD007,2025-02-28,2025-03-02,1,0.0,Mobile App
ORD03717,CUST383,PROD017,2025-02-28,2025-03-01,2,0.2,Mobile App
ORD03718,CUST105,PROD003,2025-02-28,2025-03-06,1,0.0,Mobile App
ORD03719,CUST035,PROD006,2025-02-28,2025-03-06,1,0.0,Retail Store
ORD03720,CUST248,PROD015,2025-02-28,2025-03-05,1,0.1,Online
ORD03721,CUST127,PROD006,2025-02-28,2025-03-03,1,0.0,Mobile App
ORD03722,CUST450,PROD020,2025-03-01,2025-03-06,3,0.1,Retail Store
ORD03723,CUST173,PROD002,2025-03-01,2025-03-03,1,0.1,Mobile App
ORD03724,CUST008,PROD001,2025-03-01,2025-03-02,1,0.05,Mobile App
ORD03725,CUST218,PROD003,2025-03-01,2025-03-02,2,0.05,Online
ORD03726,CUST384,PROD018,2025-03-01,2025-03-03,2,0.0,Online
ORD03727,CUST068,PROD018,2025-03-01,2025-03-07,2,0.05,Online
ORD03728,CUST238,PROD005,2025-03-01,2025-03-02,1,0.0,Retail Store
ORD03729,CUST210,PROD020,2025-03-01,2025-03-05,1,0.2,Online
ORD03730,CUST371,PROD013,2025-03-02,2025-03-08,2,0.0,Mobile App
ORD03731,CUST464,PROD013,2025-03-02,2025-03-03,1,0.0,Mobile App
ORD03732,CUST134,PROD009,2025-03-02,2025-03-03,1,0.1,Online
ORD03733,CUST345,PROD004,2025-03-02,2025-03-07,1,0.15,Retail Store
ORD03734,CUST165,PROD008,2025-03-02,2025-03-08,1,0.2,Online
ORD03735,CUST482,PROD013,2025-03-02,2025-03-08,2,0.0,Online
ORD03736,CUST129,PROD005,2025-03-02,2025-03-07,1,0.0,Online
ORD03737,CUST129,PROD014,2025-03-02,2025-03-06,1,0.0,Online
ORD03738,CUST127,PROD008,2025-03-02,2025-03-04,2,0.0,Mobile App
ORD03739,CUST404,PROD019,2025-03-02,2025-03-06,2,0.05,Retail Store
ORD03740,CUST275,PROD018,2025-03-02,2025-03-03,1,0.15,Retail Store
ORD03741,CUST451,PROD014,2025-03-02,2025-03-03,3,0.0,Retail Store
ORD03742,CUST025,PROD004,2025-03-02,2025-03-06,1,0.1,Mobile App
ORD03743,CUST413,PROD015,2025-03-02,2025-03-03,2,0.0,Retail Store
ORD03744,CUST194,PROD017,2025-03-02,2025-03-08,4,0.0,Online
ORD03745,CUST370,PROD006,2025-03-03,2025-03-04,2,0.15,Mobile App
ORD03746,CUST447,PROD008,2025-03-03,2025-03-05,1,0.05,Mobile App
ORD03747,CUST363,PROD011,2025-03-03,2025-03-04,1,0.0,Mobile App
ORD03748,CUST444,PROD005,2025-03-03,2025-03-05,2,0.0,Retail Store
ORD03749,CUST231,PROD012,2025-03-03,2025-03-05,3,0.0,Online
ORD03750,CUST294,PROD005,2025-03-03,2025-03-04,1,0.0,Online
ORD03751,CUST319,PROD019,2025-03-03,2025-03-05,1,0.0,Online
ORD03752,CUST229,PROD012,2025-03-03,2025-03-05,1,0.0,Retail Store
ORD03753,CUST039,PROD009,2025-03-03,2025-03-09,1,0.2,Online
ORD03754,CUST418,PROD013,2025-03-04,2025-03-06,2,0.2,Mobile App
ORD03755,CUST420,PROD017,2025-03-04,2025-03-09,2,0.05,Retail Store
ORD03756,CUST042,PROD017,2025-03-04,2025-03-07,4,0.0,Mobile App
ORD03757,CUST334,PROD003,2025-03-04,2025-03-08,1,0.0,Online
ORD03758,CUST072,PROD018,2025-03-04,2025-03-08,1,0.0,Mobile App
ORD03759,CUST048,PROD008,2025-03-04,2025-03-10,1,0.0,Retail Store
ORD03760,CUST068,PROD014,2025-03-04,2025-03-09,1,0.1,Online
ORD03761,CUST447,PROD012,2025-03-04,2025-03-06,3,0.2,Online
ORD03762,CUST067,PROD019,2025-03-04,2025-03-07,1,0.0,Online
ORD03763,CUST152,PROD009,2025-03-04,2025-03-08,1,0.0,Retail Store
ORD03764,CUST066,PROD007,2025-03-04,2025-03-09,2,0.2,Retail Store
ORD03765,CUST288,PROD005,2025-03-04,2025-03-10,1,0.2,Online
ORD03766,CUST262,PROD013,2025-03-04,2025-03-09,1,0.05,Mobile App
ORD03767,CUST086,PROD004,2025-03-04,2025-03-07,2,0.15,Mobile App
ORD03768,CUST272,PROD013,2025-03-04,2025-03-07,1,0.1,Online
ORD03769,CUST170,PROD010,2025-03-05,2025-03-10,1,0.05,Online
ORD03770,CUST283,PROD010,2025-03-05,2025-03-09,2,0.2,Retail Store
ORD03771,CUST092,PROD002,2025-03-05,2025-03-08,1,0.2,Mobile App
ORD03772,CUST310,PROD006,2025-03-05,2025-03-07,1,0.2,Mobile App
ORD03773,CUST494,PROD010,2025-03-05,2025-03-09,1,0.15,Mobile App
ORD03774,CUST181,PROD019,2025-03-05,2025-03-10,3,0.15,Online
ORD03775,CUST035,PROD016,2025-03-05,2025-03-10,3,0.1,Online
ORD03776,CUST381,PROD013,2025-03-05,2025-03-10,1,0.0,Online
ORD03777,CUST352,PROD018,2025-03-06,2025-03-07,1,0.2,Retail Store
ORD03778,CUST173,PROD005,2025-03-06,2025-03-11,1,0.2,Mobile App
ORD03779,CUST244,PROD018,2025-03-06,2025-03-09,1,0.15,Online
ORD03780,CUST272,PROD012,2025-03-06,2025-03-10,1,0.0,Online
ORD03781,CUST007,PROD017,2025-03-06,2025-03-08,1,0.05,Mobile App
ORD03782,CUST467,PROD016,2025-03-06,2025-03-09,2,0.0,Mobile App
ORD03783,CUST458,PROD019,2025-03-06,2025-03-07,4,0.0,Retail Store
ORD03784,CUST055,PROD019,2025-03-06,2025-03-08,1,0.2,Online
ORD03785,CUST133,PROD012,2025-03-06,2025-03-11,1,0.1,Mobile App
ORD03786,CUST001,PROD005,2025-03-06,2025-03-11,1,0.0,Mobile App
ORD03787,CUST025,PROD009,2025-03-06,2025-03-11,1,0.0,Mobile App
ORD03788,CUST115,PROD010,2025-03-06,2025-03-09,1,0.1,Mobile App
ORD03789,CUST252,PROD011,2025-03-07,2025-03-12,4,0.0,Online
ORD03790,CUST376,PROD011,2025-03-07,2025-03-10,4,0.2,Mobile App
ORD03791,CUST294,PROD001,2025-03-07,2025-03-13,2,0.05,Online
ORD03792,CUST030,PROD006,2025-03-07,2025-03-09,2,0.0,Mobile App
ORD03793,CUST024,PROD009,2025-03-07,2025-03-08,1,0.0,Retail Store
ORD03794,CUST018,PROD009,2025-03-07,2025-03-09,1,0.15,Retail Store
ORD03795,CUST296,PROD009,2025-03-07,2025-03-11,2,0.05,Online
ORD03796,CUST344,PROD008,2025-03-07,2025-03-08,2,0.0,Mobile App
ORD03797,CUST254,PROD014,2025-03-07,2025-03-08,2,0.2,Mobile App
ORD03798,CUST137,PROD004,2025-03-07,2025-03-11,1,0.2,Retail Store
ORD03799,CUST200,PROD017,2025-03-07,2025-03-11,1,0.0,Retail Store
ORD03800,CUST250,PROD019,2025-03-08,2025-03-10,1,0.0,Retail Store
ORD03801,CUST302,PROD012,2025-03-08,2025-03-11,1,0.0,Retail Store
ORD03802,CUST310,PROD008,2025-03-08,2025-03-14,2,0.0,Mobile App
ORD03803,CUST243,PROD003,2025-03-08,2025-03-14,2,0.0,Retail Store
ORD03804,CUST422,PROD006,2025-03-08,2025-03-11,3,0.1,Retail Store
ORD03805,CUST321,PROD004,2025-03-08,2025-03-14,2,0.0,Online
ORD03806,CUST353,PROD001,2025-03-08,2025-03-14,1,0.15,Mobile App
ORD03807,CUST237,PROD006,2025-03-08,2025-03-11,2,0.0,Retail Store
ORD03808,CUST484,PROD009,2025-03-08,2025-03-12,1,0.05,Mobile App
ORD03809,CUST066,PROD020,2025-03-08,2025-03-09,1,0.0,Mobile App
ORD03810,CUST453,PROD015,2025-03-09,2025-03-14,2,0.2,Mobile App
ORD03811,CUST172,PROD019,2025-03-09,2025-03-13,1,0.0,Online
ORD03812,CUST200,PROD008,2025-03-09,2025-03-11,1,0.0,Online
ORD03813,CUST348,PROD008,2025-03-09,2025-03-13,1,0.15,Mobile App
ORD03814,CUST427,PROD006,2025-03-09,2025-03-13,3,0.2,Mobile App
ORD03815,CUST476,PROD004,2025-03-09,2025-03-13,1,0.1,Mobile App
ORD03816,CUST134,PROD018,2025-03-09,2025-03-14,1,0.0,Retail Store
ORD03817,CUST072,PROD014,2025-03-09,2025-03-12,1,0.1,Online
ORD03818,CUST157,PROD008,2025-03-09,2025-03-11,1,0.0,Retail Store
ORD03819,CUST269,PROD011,2025-03-09,2025-03-12,1,0.2,Mobile App
ORD03820,CUST480,PROD008,2025-03-09,2025-03-13,3,0.2,Mobile App
ORD03821,CUST497,PROD013,2025-03-10,2025-03-15,1,0.0,Retail Store
ORD03822,CUST164,PROD016,2025-03-10,2025-03-14,2,0.05,Retail Store
ORD03823,CUST039,PROD017,2025-03-10,2025-03-11,1,0.15,Retail Store
ORD03824,CUST030,PROD013,2025-03-10,2025-03-16,1,0.05,Online
ORD03825,CUST265,PROD013,2025-03-10,2025-03-15,4,0.0,Online
ORD03826,CUST487,PROD004,2025-03-10,2025-03-16,1,0.0,Mobile App
ORD03827,CUST327,PROD013,2025-03-10,2025-03-14,1,0.05,Retail Store
ORD03828,CUST262,PROD015,2025-03-11,2025-03-17,1,0.0,Retail Store
ORD03829,CUST317,PROD013,2025-03-11,2025-03-17,1,0.1,Mobile App
ORD03830,CUST295,PROD004,2025-03-11,2025-03-13,1,0.2,Online
ORD03831,CUST404,PROD018,2025-03-11,2025-03-12,1,0.2,Mobile App
ORD03832,CUST402,PROD011,2025-03-11,2025-03-16,2,0.0,Mobile App
ORD03833,CUST483,PROD018,2025-03-11,2025-03-15,4,0.05,Online
ORD03834,CUST190,PROD009,2025-03-11,2025-03-14,2,0.2,Online
ORD03835,CUST082,PROD015,2025-03-11,2025-03-14,1,0.0,Online
ORD03836,CUST112,PROD010,2025-03-11,2025-03-15,1,0.2,Mobile App
ORD03837,CUST456,PROD012,2025-03-12,2025-03-18,4,0.0,Mobile App
ORD03838,CUST337,PROD003,2025-03-12,2025-03-13,1,0.0,Mobile App
ORD03839,CUST212,PROD007,2025-03-12,2025-03-15,1,0.0,Mobile App
ORD03840,CUST274,PROD001,2025-03-12,2025-03-13,2,0.2,Mobile App
ORD03841,CUST484,PROD010,2025-03-12,2025-03-13,4,0.0,Retail Store
ORD03842,CUST321,PROD015,2025-03-12,2025-03-17,1,0.15,Retail Store
ORD03843,CUST036,PROD012,2025-03-12,2025-03-15,1,0.2,Online
ORD03844,CUST061,PROD017,2025-03-12,2025-03-18,1,0.0,Mobile App
ORD03845,CUST292,PROD016,2025-03-12,2025-03-16,2,0.2,Online
ORD03846,CUST099,PROD005,2025-03-12,2025-03-13,2,0.0,Online
ORD03847,CUST056,PROD014,2025-03-12,2025-03-15,4,0.05,Retail Store
ORD03848,CUST139,PROD019,2025-03-12,2025-03-16,1,0.15,Mobile App
ORD03849,CUST112,PROD004,2025-03-13,2025-03-15,1,0.1,Online
ORD03850,CUST457,PROD015,2025-03-13,2025-03-18,1,0.0,Mobile App
ORD03851,CUST162,PROD006,2025-03-13,2025-03-14,2,0.0,Retail Store
